predicate_lemma	sense_id	pos	sense_particle	role_type	roleset_desc	role_desc	function_tag	vn_theta
signal	01	n	_	A3	message	subject-matter of the signals (what they relate to)	VSP	_
signify	01	v	_	A0	to denote, mean or make known	agent or entity signifying		_
signify	01	v	_	A1	to denote, mean or make known	entity meant or becoming known		_
silence	01	v	_	A0	to make silent	cause of silence	CAU	AGENT
silence	01	v	_	A1	to make silent	entity silenced		PATIENT
silhouette	01	v	_	A0	project a shadow or contour against a background	lightsource causing the silhouette	CAU	_
silhouette	01	v	_	A1	project a shadow or contour against a background	theme. the silhouette		_
silhouette	01	v	_	A2	project a shadow or contour against a background	background against which the silhouette is seen	LOC	_
silicify	01	v	_	A0	convert into or enrich with silica	cause of transformation	CAU	AGENT
silicify	01	v	_	A1	convert into or enrich with silica	entity made into silica		PATIENT
silkscreen	01	v	_	A0	silkscreen	silkscreener, agent		AGENT
silkscreen	01	v	_	A1	silkscreen	thing silkscreened, theme		THEME
silkscreen	01	v	_	A2	silkscreen	silkscreened for whom, beneficiary	GOL	BENEFICIARY
silt	01	v	up	A0	fill with silt	cause of silting (but not the silt itself), agent	CAU	_
silt	01	v	up	A1	fill with silt	container, river, harbor, etc.	GOL	_
silver	01	v	_	A0	(cause to) be silver in color or coating	causer of transformation	CAU	AGENT
silver	01	v	_	A1	(cause to) be silver in color or coating	thing becoming silver	GOL	PATIENT
silver	01	v	_	A2	(cause to) be silver in color or coating	instrument or manner separate from arg 0	MNR	INSTRUMENT
simmer	01	v	_	A0	to boil slowly	cook, agent		AGENT
simmer	01	v	_	A1	to boil slowly	entity simmering		PATIENT
simper	01	v	_	A0	simper, speak	simperer, agent		AGENT
simper	01	v	_	A1	simper, speak	topic of simpering, simpered about, quotation		TOPIC
simper	01	v	_	A2	simper, speak	recipient, simpered-to	GOL	RECIPIENT
simplify	01	v	_	A0	make simple or simpler	agent, causer	CAU	_
simplify	01	v	_	A1	make simple or simpler	entity simplified		_
simulate	01	v	_	A0	make believe	agent, simulator		AGENT
simulate	01	v	_	A1	make believe	thing simulated, mimicked		THEME
simulate	01	v	_	A2	make believe	instrumental	MNR	INSTRUMENT
sin	01	v	_	A0	To violate a command or law	Sinner, Agent		_
sin	01	v	_	A1	To violate a command or law	Thing sinned against, law or command violated		_
sing	01	v	_	A0	sing	singer		AGENT
sing	01	v	_	A1	sing	song		THEME
sing	01	v	_	A2	sing	audience	GOL	BENEFICIARY
singe	01	v	_	A0	make singed	agent, causing singe	CAU	AGENT
singe	01	v	_	A1	make singed	thing getting singed		PATIENT
singe	01	v	_	A2	make singed	instrument	MNR	INSTRUMENT
singing	01	n	_	A0	Performing vocal music	Singer		_
singing	01	n	_	A1	Performing vocal music	Song		_
singing	01	n	_	A2	Performing vocal music	Audience (sung for, to)		_
single	01	v	out	A0	pick just one	picker		_
single	01	v	out	A1	pick just one	the one		_
single	01	v	out	A2	pick just one	group	DIR	_
single	01	v	out	A3	pick just one	attribute	PRD	_
sink	01	v	_	A0	(cause to) go down, esp into water	causer of sinking	CAU	AGENT
sink	01	n	_	A1	downward motion	entity in motion	PAG	PATIENT
sink	01	v	_	A1	(cause to) go down, esp into water	thing sinking		PATIENT
sink	01	n	_	A2	downward motion	start point	DIR	_
sink	01	v	_	A2	(cause to) go down, esp into water	EXT	EXT	_
sink	01	n	_	A3	downward motion	end point	GOL	_
sink	01	v	_	A3	(cause to) go down, esp into water	start point	DIR	_
sink	01	v	_	A4	(cause to) go down, esp into water	end point, destination	GOL	_
sink	01	v	_	A5	(cause to) go down, esp into water	instrument	MNR	INSTRUMENT
sip	01	v	_	A0	to drink in small quantities	drinker, agent		AGENT
sip	01	v	_	A1	to drink in small quantities	drink		PATIENT
sip	01	v	_	A2	to drink in small quantities	container	DIR	_
siphon	01	v	_	A0	to convey through or as if through a siphon	conveyor		AGENT
siphon	01	v	_	A1	to convey through or as if through a siphon	entity siphoned		THEME
siphon	01	v	_	A2	to convey through or as if through a siphon	siphoned from	DIR	SOURCE
siphon	02	v	off	A0	to convey through or as if through a siphon	conveyor, agent		_
siphon	02	v	off	A1	to convey through or as if through a siphon	entity siphoned		_
siphon	02	v	off	A2	to convey through or as if through a siphon	siphoned from	DIR	_
sire	01	v	_	A0	bring forth, generate	sire		THEME1
sire	01	v	_	A1	bring forth, generate	children		THEME2
sit	01	v	_	A1	be in a position	thing sitting		THEME
sit	01	v	_	A2	be in a position	location or position	LOC	LOCATION
sit	02	v	down	A1	assume a seated position	sitter		AGENT
sit	02	v	down	A2	assume a seated position	second sitter if separate from arg 1	COM	_
sit	03	v	up	A1	assume an upright seated position	sitter		AGENT
sit	04	v	out	A1	decline to participate	non-participant		_
sit	04	v	out	A2	decline to participate	event		_
sit	05	v	in	A1	act as substitute for during someone's temporary absence	substitute		_
sit	05	v	in	A2	act as substitute for during someone's temporary absence	thing being temporarily replaced		_
site	01	v	_	A0	(cause to) be located in	causer	CAU	_
site	01	v	_	A1	(cause to) be located in	thing that is located		_
site	01	v	_	AM	(cause to) be located in	location	LOC	_
sitting	01	n	_	A1	Being in a position	Thing sitting		_
sitting	01	n	_	A2	Being in a position	Location or position		_
situate	01	v	_	A0	(cause to) be located	cause of situation, agent	CAU	AGENT
situate	01	v	_	A1	(cause to) be located	thing situated		THEME
situate	01	v	_	A2	(cause to) be located	place	GOL	DESTINATION
size	01	v	_	A0	(cause to) have some size	agent, sizer		_
size	01	v	_	A1	(cause to) have some size	thing whose size is important		_
size	01	v	_	A2	(cause to) have some size	size itself, attribute of arg1	PRD	_
size	02	v	up	A0	evaluate	evaluator		_
size	02	v	up	A1	evaluate	evaluated		_
sizzle	01	v	_	A0	emit sizzling sound	sizzling thing		_
skate	01	v	_	A0	move on, or as if on, skates	skater		AGENT
skate	01	v	_	A1	move on, or as if on, skates	Path	LOC	LOCATION
skateboard	01	v	_	A0	skateboard	agent, driver (transitive subject)		AGENT
skateboard	01	v	_	A1	skateboard	thing moved (intransitive subject, transitive object)		THEME
skateboard	01	v	_	A2	skateboard	locations, or start point	LOC	LOCATION
skateboard	01	v	_	A3	skateboard	destination	GOL	_
skedaddle	01	v	_	A1	skedaddle	entity moved, skedaddler		THEME
skedaddle	01	v	_	A2	skedaddle	Extent	EXT	_
skedaddle	01	v	_	A3	skedaddle	start point, or path	DIR	LOCATION
skedaddle	01	v	_	A4	skedaddle	end point	GOL	_
sketch	01	v	_	A0	draw roughly	artist		AGENT
sketch	01	v	_	A1	draw roughly	art		THEME
sketch	01	v	_	A2	draw roughly	benefactive	GOL	_
sketch	02	v	out	A0	describe roughly	describer		_
sketch	02	v	out	A1	describe roughly	thing described		_
skew	01	v	_	A0	to distort	causer	CAU	_
skew	01	v	_	A1	to distort	entity skewed		_
skewer	01	v	_	A0	to fasten with a skewer	skewerer		AGENT
skewer	01	v	_	A1	to fasten with a skewer	thing(s) skewered		THEME
skewer	01	v	_	A2	to fasten with a skewer	the skewer	MNR	LOCATION
ski	01	v	_	A0	slide over snow	skier		AGENT
ski	01	v	_	A1	slide over snow	slope, trail	LOC	LOCATION
skid	01	v	_	A0	(cause to) skid	causal agent		_
skid	01	v	_	A1	(cause to) skid	thing skidding		_
skid	02	v	_	A1	quantifiable motion	thing in motion		_
skid	02	v	_	A2	quantifiable motion	EXT	EXT	_
skid	02	v	_	A3	quantifiable motion	start point	DIR	_
skid	02	v	_	A4	quantifiable motion	end point	GOL	_
skim	01	v	_	A0	move lightly over the surface of	thing in motion		_
skim	01	v	_	A1	move lightly over the surface of	surface of what		_
skim	02	v	_	A0	remove from the very top	agent, remover		AGENT
skim	02	v	_	A1	remove from the very top	thing removed, skimmed		THEME
skim	02	v	_	A2	remove from the very top	top of what, source	DIR	SOURCE
skim	03	v	off	A0	remove from the very top, phrasal	agent, remover		AGENT
skim	03	v	off	A1	remove from the very top, phrasal	thing removed, skimmed		THEME
skim	03	v	off	A2	remove from the very top, phrasal	top of what, source	DIR	SOURCE
skimp	01	v	_	A0	to use less than is necessary	one using less		_
skimp	01	v	_	A1	to use less than is necessary	entity used		_
skin	01	v	_	A0	remove skin	remover	_	AGENT
skin	01	v	_	A1	remove skin	thing which used to have skin	_	SOURCE
skindive	01	v	_	A0	like snorkelling	diver		_
skindive	01	v	_	A1	like snorkelling	location		_
skindive	01	v	_	A2	like snorkelling	in search of		_
skip	01	v	_	A0	to miss, omit or avoid	omiter, skipper		_
skip	01	v	_	A1	to miss, omit or avoid	thing skipped		_
skip	02	v	_	A0	to move lighly, to jump	one in motion		THEME
skip	03	v	off	A0	to leave quickly	one in motion		_
skipper	01	v	_	A0	steer a small ship	skipper		AGENT
skipper	01	v	_	A1	steer a small ship	boat		THEME
skirmish	01	v	_	A0	fight sporadically	first or all combatants		ACTOR1
skirmish	01	v	_	A1	fight sporadically	additional combatants, if separate		ACTOR2
skirt	01	v	_	A1	to surround, border	entity surrounding		THEME1
skirt	01	v	_	A2	to surround, border	entity surrounded	LOC	THEME2
skirt	02	v	_	A0	to evade, put off	evader		_
skirt	02	v	_	A1	to evade, put off	entity skirted		_
skitter	01	v	_	A0	Hurriedly glide or skip along	Skitterer		_
skitter	02	v	_	A0	Twitch a fishing hook along a surface	Skitterer		_
skitter	02	v	_	A1	Twitch a fishing hook along a surface	Thing skittered		_
skulk	01	v	_	A0	move in a stealthy manner	agent, skulker		AGENT
skulk	01	v	_	A1	move in a stealthy manner	path	DIR	LOCATION
skydive	01	v	_	A0	to jump from a plane with a parachute	skydiver		_
skydive	01	v	_	A1	to jump from a plane with a parachute	thing jumped from or off	LOC	_
skydive	01	v	_	A2	to jump from a plane with a parachute	jumping with	COM	_
skydiving	01	n	_	A0	to jump from a plane with a parachute	skydiver		_
skydiving	01	n	_	A1	to jump from a plane with a parachute	thing jumped from or off	DIR	_
skyrocket	01	v	_	A1	go up very fast	Logical subject, patient, thing rising		PATIENT
skyrocket	01	v	_	A2	go up very fast	EXT, amount risen	EXT	EXTENT
skyrocket	01	v	_	A3	go up very fast	start point	DIR	_
skyrocket	01	v	_	A4	go up very fast	end point	GOL	_
skyrocket	01	v	_	AM	go up very fast	medium	LOC	_
slack	01	v	off	A1	to become less intense	entity becoming less intense		_
slack	01	v	off	A2	to become less intense	extent	EXT	_
slacken	01	v	_	A0	to slow down	cause of slowing	CAU	AGENT
slacken	01	v	_	A1	to slow down	thing slackened		PATIENT
slake	01	v	_	A0	Make less intense; satisfy	drinker/ causer of satisfaction	CAU	_
slake	01	v	_	A1	Make less intense; satisfy	thirst/ thing lessened		_
slake	01	v	_	A2	Make less intense; satisfy	drink/ instrument	MNR	_
slake	02	v	_	A0	Cause to heat and crumble by treatment with water	causer of heating and crumbling	CAU	_
slake	02	v	_	A1	Cause to heat and crumble by treatment with water	crumbled thing		_
slake	02	v	_	A2	Cause to heat and crumble by treatment with water	instrument	MNR	_
slam	01	v	_	A0	throw violently	thrower		AGENT
slam	01	v	_	A1	throw violently	thing thrown		PATIENT
slam	01	v	_	A2	throw violently	thrown at, to, over, etc	DIR	DESTINATION
slam	02	v	_	A0	hit hard	agent, hitter - animate only!		AGENT
slam	02	v	_	A1	hit hard	thing hit		LOCATION
slam	02	v	_	A2	hit hard	instrument, thing hit by or with	MNR	THEME
slander	01	v	_	A0	to defame	defamer, agent		AGENT
slander	01	v	_	A1	to defame	entity defamed		THEME
slant	01	v	_	A0	(cause to) not be level	causer of slant	CAU	AGENT
slant	01	v	_	A1	(cause to) not be level	unlevel thing		THEME
slap	01	v	_	A0	hit with a flat object	agent, hitter - animate only!		AGENT
slap	01	v	_	A1	hit with a flat object	thing hit		THEME
slap	01	v	_	A2	hit with a flat object	instrument, thing hit by or with	MNR	INSTRUMENT
slash	01	v	_	A0	slice off a piece	cutter		AGENT
slash	01	v	_	A1	slice off a piece	thing cut		PATIENT
slash	01	v	_	A2	slice off a piece	medium, source	DIR	SOURCE
slash	01	v	_	A3	slice off a piece	instrument	MNR	INSTRUMENT
slash	02	v	_	A0	reduce	cutter		_
slash	02	v	_	A1	reduce	thing reduced		_
slash	02	v	_	A2	reduce	amount reduced by	EXT	_
slash	02	v	_	A3	reduce	start point	DIR	_
slash	02	v	_	A4	reduce	end point	GOL	_
slate	01	v	_	A0	schedule, designate	scheduler, designator		_
slate	01	v	_	A1	schedule, designate	entity chosen		_
slate	01	v	_	A2	schedule, designate	function or time	PRP	_
slather	01	v	_	A0	spread thickly	slatherer, agent	CAU	AGENT
slather	01	v	_	A1	spread thickly	surface, what was slathered?	GOL	DESTINATION
slather	01	v	_	A2	spread thickly	substance	MNR	THEME
slaughter	01	v	_	A0	kill indiscriminately	killer		AGENT
slaughter	01	v	_	A1	kill indiscriminately	corpse(s)		PATIENT
slaver	01	v	_	A0	slobber	slobberer		_
slay	01	v	_	A0	to kill violently	killer		AGENT
slay	01	v	_	A1	to kill violently	corpse		PATIENT
sled	01	v	_	A0	sled	agent, driver (transitive subject)		AGENT
sled	01	v	_	A1	sled	thing moved (intransitive subject, transitive object)		THEME
sled	01	v	_	A2	sled	locations, or start point	DIR	LOCATION
sled	01	v	_	A3	sled	destination	GOL	LOCATION
sledge	01	v	_	A0	travel in a sled, sledge or sleigh	agent, sled driver		AGENT
sledge	01	v	_	A1	travel in a sled, sledge or sleigh	the sled, or cargo/passengers		THEME
sledge	01	v	_	A2	travel in a sled, sledge or sleigh	location/path	LOC	LOCATION
sledge	02	v	_	A0	hit with a sledgehammer	hitter		AGENT
sledge	02	v	_	A1	hit with a sledgehammer	thing hit		PATIENT
sledge	02	v	_	A2	hit with a sledgehammer	instrument	MNR	INSTRUMENT
sleep	01	v	_	A0	sleep	sleeper		AGENT
sleep	01	v	_	A1	sleep	cognate object		THEME
sleep	01	v	_	A2	sleep	expected terminus of sleep	TMP	_
sleep	02	v	_	A0	engage in sexual relations	agentive partner		_
sleep	02	v	_	A1	engage in sexual relations	prepositional partner	COM	_
sleep	03	v	away	A0	sleep away: consume a time period while asleep	sleeper		_
sleep	03	v	away	A1	sleep away: consume a time period while asleep	time period	TMP	_
sleep	04	v	off	A0	sleep off: get rid of via sleep	one getting rid of something, corrupted entity		_
sleep	04	v	off	A1	sleep off: get rid of via sleep	impurity, corruption		_
sleep	05	v	over	A0	Sleep away from home, at someone else's house	sleeper		THEME
sleeping	01	n	_	A0	Slumbering	Sleeper		_
sleeping	01	n	_	A1	Slumbering	Cognate object		_
sleeping	01	n	_	A2	Slumbering	Expected terminus of sleep		_
sleepwalk	01	v	_	A1	sleepwalk	theme, sleepwalker		THEME
sleepwalk	01	v	_	A2	sleepwalk	start point, or path	DIR	LOCATION
sleepwalk	01	v	_	A3	sleepwalk	end point	GOL	LOCATION
sleet	01	v	_	A1	sleet	"the precipitation (i.e. ""cats and dogs"")"		THEME
sleigh	01	v	_	A0	sleigh	agent, driver (transitive subject)		AGENT
sleigh	01	v	_	A1	sleigh	thing moved (intransitive subject, transitive object)		THEME
sleigh	01	v	_	A2	sleigh	locations, or start point	LOC	LOCATION
sleigh	01	v	_	A3	sleigh	destination	GOL	LOCATION
slice	01	v	_	A0	to cut into slices or from a larger piece	cutter, agent		AGENT
slice	01	v	_	A1	to cut into slices or from a larger piece	entity sliced		PATIENT
slice	01	v	_	A2	to cut into slices or from a larger piece	larger piece	DIR	SOURCE
slice	02	v	up	A0	to cut into slices	cutter, agent		AGENT
slice	02	v	up	A1	to cut into slices	entity sliced		PATIENT
slide	01	n	_	A0	physical motion	agent, causer of sliding		AGENT
slide	01	v	_	A0	slide	agent, causer of sliding	PAG	AGENT
slide	01	n	_	A1	physical motion	thing sliding	PPT	THEME
slide	01	v	_	A1	slide	thing sliding	PPT	THEME
slide	02	n	_	A1	change in position on a scale	logical subject, patient, thing falling		_
slide	02	v	_	A1	quantifiable motion	Logical subject, patient, thing falling	PPT	THEME
slide	02	n	_	A2	change in position on a scale	start point		_
slide	02	v	_	A2	quantifiable motion	EXT, amount fallen	EXT	_
slide	02	n	_	A3	change in position on a scale	end point, end state of arg1		_
slide	02	v	_	A3	quantifiable motion	start point	DIR	SOURCE
slide	02	n	_	A4	change in position on a scale	attribute of arg1 doing the sliding (when arg1 also present)		_
slide	02	v	_	A4	quantifiable motion	end point, end state of arg1	GOL	DESTINATION
slide	02	v	_	AM	quantifiable motion	medium	VSP	_
slim	01	v	down	A0	to reduce, melt off, lose weight	causer	CAU	_
slim	01	v	down	A1	to reduce, melt off, lose weight	entity slimming down		_
slim	02	v	_	A0	to reduce, melt off, lose weight	causer	CAU	AGENT
slim	02	v	_	A1	to reduce, melt off, lose weight	entity slimming down		PATIENT
slime	01	v	_	A0	cover in slime	agent, slimer	_	_
slime	01	v	_	A0	cover in slime	theme, slimee	_	_
sling	01	v	_	A0	sling	slinger		AGENT
sling	01	v	_	A1	sling	thing slung		THEME
sling	01	v	_	A2	sling	target	GOL	DESTINATION
slink	01	v	_	A0	slink	agent, transitive subject		AGENT
slink	01	v	_	A1	slink	theme, intransitive subject, transitive object		THEME
slink	01	v	_	A2	slink	start point or path	DIR	LOCATION
slink	01	v	_	A3	slink	end point	GOL	LOCATION
slip	01	n	_	A1	fall	entity in motion	PPT	PATIENT1
slip	01	v	_	A1	fall	Logical subject, patient, thing falling		_
slip	01	n	_	A2	fall	start point	DIR	PATIENT2
slip	01	v	_	A2	fall	EXT, amount fallen	EXT	_
slip	01	n	_	A3	fall	end point	GOL	DESTINATION
slip	01	v	_	A3	fall	start point	DIR	_
slip	01	n	_	A4	fall	attribute of arg1 that is actually changing, when arg1 also present	VSP	ATTRIBUTE
slip	01	v	_	A4	fall	end point, end state of arg1	GOL	_
slip	01	v	_	AM	fall	medium	LOC	_
slip	02	v	_	A0	change location	mover		AGENT
slip	02	v	_	A1	change location	moved		PATIENT
slip	02	v	_	A2	change location	destination	GOL	_
slip	03	v	_	A0	give	sender		AGENT
slip	03	v	_	A1	give	sent		THEME
slip	03	v	_	A2	give	sent-to	GOL	DESTINATION
slip	04	v	in	A0	slip in: include stealthily	stealthy includer		_
slip	04	v	in	A1	slip in: include stealthily	stealthy inclusion		_
slipcover	01	v	_	A0	Place a slipcover on something	Interior decorator, agent		AGENT
slipcover	01	v	_	A1	Place a slipcover on something	the couch	GOL	DESTINATION
slipcover	01	v	_	A2	Place a slipcover on something	Slipcover itself, what kind of slipcover	MNR	THEME
slit	01	v	_	A0	make a narrow cut	agent, slitter		AGENT
slit	01	v	_	A1	make a narrow cut	patient, thing cut		PATIENT
slit	01	v	_	A2	make a narrow cut	medium, source	DIR	_
slit	01	v	_	A3	make a narrow cut	instrument	MNR	INSTRUMENT
slit	01	v	_	A4	make a narrow cut	beneficiary	GOL	_
slither	01	v	_	A0	to glide or slide	entity slithering		THEME
sliver	01	v	_	A0	produce slivers	producer	_	_
sliver	01	v	_	A2	produce slivers	source material	_	_
slobber	01	v	_	A0	let saliva or liquid spill from the mouth; drool	drooler		AGENT
slobber	01	v	_	A1	let saliva or liquid spill from the mouth; drool	drool (cognate object)		THEME
slog	01	v	_	A0	to walk or proceed  with a slow heavy pace	entity in motion		THEME
slog	01	v	_	A1	to walk or proceed  with a slow heavy pace	obstacle	DIR	LOCATION
slop	01	v	_	A0	pour untidily	pourer		AGENT
