predicate_lemma	sense_id	pos	sense_particle	role_type	roleset_desc	role_desc	function_tag	vn_theta
unbelievable	_	j	01	A0	not to be believed	nonbeliever	PAG	_
unbelievable	_	j	01	A1	not to be believed	thing not able to be believed	PPT	_
unbelievable	_	j	02	A1	over the top, perhaps with skill	over the top/skilled entity	PAG	_
unbelievable	_	j	01	A2	not to be believed	secondary predication on arg1	PRD	_
unbelievable	_	j	02	A2	over the top, perhaps with skill	area of expertise	PPT	_
unblock	_	v	01	A0	remove obstacles	remover	PAG	_
unblock	_	v	01	A1	remove obstacles	thing blocked	PPT	_
unbolt	_	v	01	A0	unbolt	unbolter, agent	PAG	AGENT
unbolt	_	v	01	A1	unbolt	thing unbolted	PPT	PATIENT
unbolt	_	v	01	A2	unbolt	unbolted from, source	PPT	CO-PATIENT
unbuckle	_	v	01	A0	unbuckle	unbuckler, agent	PAG	AGENT
unbuckle	_	v	01	A1	unbuckle	thing unbuckled, patient	PPT	PATIENT
unbuckle	_	v	01	A2	unbuckle	unbuckled from, source	PPT	CO-PATIENT
unburden	_	v	01	A0	remove a load	unloader	PAG	AGENT
unburden	_	v	01	A1	remove a load	carrier	DIR	SOURCE
unburden	_	v	01	A2	remove a load	load	PPT	THEME
unbutton	_	v	01	A0	unbutton	unbuttoner, agent	PAG	AGENT
unbutton	_	v	01	A1	unbutton	thing unbuttoned, patient	PPT	PATIENT
unbutton	_	v	01	A2	unbutton	unbuttoned from, source	PPT	CO-PATIENT
uncap	_	v	01	A0	remove cap	remover	PAG	_
uncap	_	v	01	A1	remove cap	thing uncapped	PPT	_
uncap	_	v	01	A2	remove cap	instrument	MNR	_
uncertain	_	j	01	A0	not guaranteed, sure	unconfident believer	PAG	_
uncertain	_	j	01	A1	not guaranteed, sure	proposition not guaranteed (may require concatenation)	PPT	_
unchain	_	v	01	A0	unchain	unchainer, agent	PAG	AGENT
unchain	_	v	01	A1	unchain	thing unchained, patient	PPT	PATIENT
unchain	_	v	01	A2	unchain	unchained from, source	PPT	CO-PATIENT
unchanged	_	j	01	A0	untransformed	agent of transformation	PAG	_
unchanged	_	j	01	A1	untransformed	thing not transformed	PPT	_
unchanged	_	j	01	A2	untransformed	start state	MNR	_
unchanged	_	j	01	A3	untransformed	would-be end state	PRD	_
uncivilized	_	j	01	A0	uneducated, unrefined	agent attempting to civilize	PAG	_
uncivilized	_	j	01	A1	uneducated, unrefined	uncivil entityact (may require concatenation	PPT	_
unclamp	_	v	01	A0	unclamp	unclamper, agent	PAG	AGENT
unclamp	_	v	01	A1	unclamp	thing unclamped, patient	PPT	PATIENT
unclamp	_	v	01	A2	unclamp	unclamped from, source	PPT	CO-PATIENT
unclasp	_	v	01	A0	unclasp	unclasper, agent	PAG	AGENT
unclasp	_	v	01	A1	unclasp	thing unclasped, patient	PPT	PATIENT
unclasp	_	v	01	A2	unclasp	unclasped from, source	PPT	CO-PATIENT
unclear	_	j	01	A0	not apparent, obvious	causer of lack of clarity, failing to make clear	PAG	_
unclear	_	j	01	A1	not apparent, obvious	what isn't clear, obvious	PPT	_
unclear	_	j	02	A1	obstructed in some way, murky	thing that is obstructed, unclear	LOC	_
unclear	_	j	01	A2	not apparent, obvious	perceiver	GOL	_
unclear	_	j	02	A2	obstructed in some way, murky	obstruction	PPT	_
unclip	_	v	01	A0	unclip	unclipper, agent	PAG	AGENT
unclip	_	v	01	A1	unclip	thing unclipped, patient	PPT	PATIENT
unclip	_	v	01	A2	unclip	unclipped from, source	PPT	CO-PATIENT
unclog	_	v	01	A0	remove an obstruction to a passage	Agent	PAG	_
unclog	_	v	01	A1	remove an obstruction to a passage	Passage	GOL	_
unclog	_	v	01	A2	remove an obstruction to a passage	Substance previously blocking passage	PPT	_
unclothe	_	v	01	A0	strip coverings from	stripper	PAG	AGENT
unclothe	_	v	01	A1	strip coverings from	thing divested of covering	PPT	PATIENT
unclothe	_	v	01	A2	strip coverings from	clothing/covering removed	VSP	_
uncoil	_	v	01	A0	uncoil	uncoiler, agent	PAG	AGENT
uncoil	_	v	01	A1	uncoil	thing(s) uncoiled, patient	PPT	PATIENT
uncoil	_	v	01	A2	uncoil	instrument, when separate from arg0	MNR	_
uncomfortable	_	j	01	A0	not providing comfort	thing giving discomfort	PAG	_
uncomfortable	_	j	01	A1	not providing comfort	entity feeling discomfort	PPT	_
uncommitted	_	j	01	A0	not pledged, designated to	agent of commitment	PAG	_
uncommitted	_	j	01	A1	not pledged, designated to	entity not committed	PPT	_
uncommitted	_	j	01	A2	not pledged, designated to	committed to	GOL	_
uncommon	_	j	01	A1	not usual, average or widespread	unusual, rare thing	PAG	_
uncommon	_	j	01	A2	not usual, average or widespread	entity observing, perceiving arg1 as uncommon	ADV	_
uncomplicated	_	j	01	A0	straight-forward	causer of non-complication	PAG	_
uncomplicated	_	j	01	A1	straight-forward	uncomplicated thing	PPT	_
uncomplicated	_	j	01	A2	straight-forward	entity not experiencing complication	GOL	_
unconcerned	_	j	01	A0	not worried	potential causer of concern	PAG	_
unconcerned	_	j	01	A1	not worried	entity who isn't worried	PPT	_
unconscionable	_	j	01	A0	enacted (as if) without a conscience	entity without a conscience	PPT	_
unconscionable	_	j	01	A1	enacted (as if) without a conscience	unconscionable act	PPT	_
unconscious	_	j	01	A0	not aware of	entity who isn't aware	PAG	_
unconscious	_	j	01	A1	not aware of	unaware of what	PPT	_
unconscious	_	j	02	A1	knocked out; unawake from a medical standpoint	unawake entity	PPT	_
unconstitutional	_	j	01	A1	not adhering to the constitution	thing that does not adhere to the constitution	PPT	_
unconstrain	_	v	01	A0	not restricted	Agent, entity allowing or causing unhindered action	PAG	_
unconstrain	_	v	01	A1	not restricted	Theme (unhindered action or object)	PPT	_
unconstrain	_	v	01	A2	not restricted	secondary predication or action, unconstrained from X	PRD	_
unconstrain	_	v	01	A3	not restricted	instrument, when seperate from arg0	MNR	_
uncontrolled	_	j	01	A0	not controlled	controller	PAG	_
uncontrolled	_	j	01	A1	not controlled	controlled	PPT	_
uncontrolled	_	j	01	A2	not controlled	instrument	MNR	_
uncooperative	_	j	01	A0	not willing to work together	first cooperator	PAG	_
uncooperative	_	j	01	A1	not willing to work together	second cooperator	COM	_
uncooperative	_	j	01	A2	not willing to work together	shared task	PPT	_
uncover	_	v	01	A0	discover	discoverer	PAG	_
uncover	_	v	01	A1	discover	thing discovered	PPT	_
uncover	_	v	01	A3	discover	secondary attribute	PRD	_
undecided	_	j	01	A0	not resolved	agent/cause of decision	PAG	_
undecided	_	j	01	A1	not resolved	thing not decided	PPT	_
undecided	_	j	01	A2	not resolved	benefactive	GOL	_
undeclared	_	j	01	A0	unannounced	announcer	PAG	_
undeclared	_	j	01	A1	unannounced	thing not declared	PPT	_
undeclared	_	j	01	A2	unannounced	hearer	GOL	_
undeclared	_	j	01	A3	unannounced	attributive (declaration about)	PRD	_
undefined	_	j	01	A0	not defined	describer	PAG	_
undefined	_	j	01	A1	not defined	thing defined	PPT	_
undefined	_	j	01	A2	not defined	attribute, defined-as	PRD	_
undemocratic	_	j	01	A1	not of/for the people	entity that is not democratic	PAG	_
underachieve	_	n	01	A0	achieve less than some benchmark	underachiever	PAG	_
underachieve	_	n	01	A1	achieve less than some benchmark	thing underachieved (or domain of underachievement)	PPT	_
underappreciated	_	j	01	A0	not valued highly enough	underappreciator	PAG	_
underappreciated	_	j	01	A1	not valued highly enough	thing not valued highly enough	PPT	_
underbid	_	v	01	A0	bid lower than	bidder	PAG	_
underbid	_	v	01	A1	bid lower than	item	PPT	_
underbid	_	v	01	A2	bid lower than	higher bidder	PPT	_
undercharge	_	v	01	A0	undercharge	undercharger, receiver of money	PAG	AGENT
undercharge	_	v	01	A1	undercharge	undercharge, money	VSP	ASSET
undercharge	_	v	01	A2	undercharge	undercharged, giver of money	GOL	RECIPIENT
undercharge	_	v	01	A3	undercharge	cause, product	CAU	_
undercut	_	v	01	A0	counteract, prevent	preventer, agent	PAG	_
undercut	_	v	01	A1	counteract, prevent	thing counteracted	PPT	_
underestimate	_	n	01	A0	underestimate, perceiving something as having lower value than it actually has	underestimator	PAG	AGENT
underestimate	_	n	01	A1	underestimate, perceiving something as having lower value than it actually has	thing underestimated	PPT	THEME
underestimate	_	n	01	A2	underestimate, perceiving something as having lower value than it actually has	by how much	EXT	_
undergo	_	v	28	A1	experience, undergo	experiencer	PPT	_
undergo	_	v	28	A2	experience, undergo	experienced	PAG	_
underground	_	j	01	A1	not widely known by the populace	underground thing	PPT	_
underinflate	_	v	01	A0	cause to expand, but not enough	causer of expansion, agent	PAG	_
underinflate	_	v	01	A1	cause to expand, but not enough	thing grown	PPT	_
underinflate	_	v	01	A2	cause to expand, but not enough	amount increased by, EXT or MNR	EXT	_
underinflate	_	v	01	A3	cause to expand, but not enough	start point	DIR	_
underinflate	_	v	01	A4	cause to expand, but not enough	end point	GOL	_
underlay	_	v	01	A0	put something under or beneath	entity doing the laying	PAG	AGENT
underlay	_	v	01	A1	put something under or beneath	thing on top	GOL	DESTINATION
underlay	_	v	01	A2	put something under or beneath	thing being put underneath	PPT	THEME
underlie	_	v	01	A0	act as the foundation for	thing acting as a foundation	PPT	THEME
underlie	_	v	01	A1	act as the foundation for	foundation for what?	PPT	CO-THEME
underline	_	v	01	A0	to draw a line under or emphasize	drawer of line, emphasizer, agent	PAG	_
underline	_	v	01	A1	to draw a line under or emphasize	entity underlined	PPT	_
undermine	_	n	01	A0	weaken, not quantifiable, weaken from below	causal agent	PAG	_
undermine	_	n	02	A0	surgically seperate from underlying structure	entity causing seperation	PAG	_
undermine	_	n	01	A1	weaken, not quantifiable, weaken from below	thing weakening	PPT	_
undermine	_	n	02	A1	surgically seperate from underlying structure	thing being divided	PPT	_
undermine	_	n	02	A2	surgically seperate from underlying structure	source, separated from	DIR	_
underpenetrate	_	n	01	A0	not enter far enough	entity entering	PAG	_
underpenetrate	_	n	01	A1	not enter far enough	place or thing entered	PAG	_
underperform	_	v	01	A0	to perform not as well as smth else	underperformer	PAG	_
underperform	_	v	01	A1	to perform not as well as smth else	entity compared to	PPT	_
underpin	_	v	01	A0	support	supporter	PAG	_
underpin	_	v	01	A1	support	person or project being supported	PPT	_
underpredict	_	v	03	A0	predict to be less than is true	predictor	PAG	_
underpredict	_	v	03	A1	predict to be less than is true	prediction	PPT	_
underpredict	_	v	03	A2	predict to be less than is true	measure of difference between prediction and reality	EXT	_
underprice	_	v	01	A0	give a too-low price	giver of price	PAG	_
underprice	_	v	01	A1	give a too-low price	commodity	PPT	_
underreact	_	v	01	A0	fail to give an adequate response	reactor	PAG	_
underreact	_	v	01	A1	fail to give an adequate response	thing reacted to	PPT	_
underreact	_	v	01	A2	fail to give an adequate response	reaction itself	MNR	_
underrepresent	_	v	01	A0	(present as) having fewer representatives than ideal/actual	presenter	PAG	_
underrepresent	_	v	01	A1	(present as) having fewer representatives than ideal/actual	thing, group underrepresented	PPT	_
underrepresent	_	v	01	A2	(present as) having fewer representatives than ideal/actual	domain in which arg1 is underrepresented	LOC	_
underscore	_	v	01	A0	emphasize	emphasizer	PAG	_
underscore	_	v	01	A1	emphasize	utterance	PPT	_
underscore	_	v	01	A2	emphasize	hearer (rare)	GOL	_
undersell	_	v	01	A0	sell some commodity at a   lower price than the competition	seller	PAG	_
undersell	_	v	02	A0	sell less of something, withold sales of a good	seller witholding a good	PAG	_
undersell	_	v	01	A1	sell some commodity at a   lower price than the competition	competition	PPT	_
undersell	_	v	02	A1	sell less of something, withold sales of a good	good, thing being sold	PPT	_
undersell	_	v	02	A2	sell less of something, withold sales of a good	buyer, arg 1 sold to whom	GOL	_
undersell	_	v	02	A3	sell less of something, withold sales of a good	price paid	VSP	_
undersell	_	v	02	A4	sell less of something, withold sales of a good	benefactive	GOL	_
understaff	_	v	01	A0	fail to provide enough staff support	entity responsible for hiring staff	PAG	_
understaff	_	v	01	A1	fail to provide enough staff support	event/job understaffed	GOL	_
understaff	_	v	01	A2	fail to provide enough staff support	employees in short supply	PPT	_
understand	_	n	01	A0	understand, comprehending	understander	PAG	AGENT
understand	_	n	01	A1	understand, comprehending	thing understood	PPT	THEME
understand	_	n	01	A2	understand, comprehending	attribute of arg1	PRD	ATTRIBUTE
understandable	_	j	02	A0	capable of being understood	understander	PAG	_
understandable	_	j	02	A1	capable of being understood	thing that can be understood	PPT	_
understandable	_	j	02	A2	capable of being understood	understood as; secondary predication on arg1	PRD	_
understate	_	v	01	A0	minimally state (such as reporting a quantity at a level too low)	stater	PAG	_
understate	_	v	01	A1	minimally state (such as reporting a quantity at a level too low)	entity understated	PPT	_
understate	_	v	01	A2	minimally state (such as reporting a quantity at a level too low)	quantity	EXT	_
understudy	_	v	01	A0	understudy	understudy, agent	PAG	AGENT
understudy	_	v	01	A1	understudy	role understudied for, theme	GOL	BENEFICIARY
undertake	_	v	01	A0	to decide or agree to do, endeavor	entity taking on the endeavor	PAG	AGENT
undertake	_	v	01	A1	to decide or agree to do, endeavor	the endeavor	PPT	THEME
underuse	_	v	01	A0	to not put to use effectively	underuser, agent	PAG	_
underuse	_	v	01	A1	to not put to use effectively	entity underused	PPT	_
underutilize	_	v	01	A0	to not put to use effectively	underutilizer, agent	PAG	_
underutilize	_	v	01	A1	to not put to use effectively	entity underutilized	PPT	_
undervalue	_	v	01	A0	establish a cost, value that's too low	entity establishing value	PAG	_
undervalue	_	v	01	A1	establish a cost, value that's too low	commodity being valued	PPT	_
undervalue	_	v	01	A2	establish a cost, value that's too low	difference from proper value, EXT	EXT	_
underweight	_	v	01	A0	bias or underload	agent weighting something	PAG	_
underweight	_	v	01	A1	bias or underload	entity underweighted	PPT	_
underweight	_	v	01	A2	bias or underload	attribute, underweighted in what way?	PRD	_
underwrite	_	v	01	A0	provide money	financ(i)er	PAG	_
underwrite	_	v	01	A1	provide money	thing financed	PPT	_
undesirable	_	j	01	A0	not worthy of wanting	non-wanter	PAG	_
undesirable	_	j	01	A1	not worthy of wanting	not wanted	PPT	_
undetectable	_	j	01	A0	not able to be found	detector	PAG	_
undetectable	_	j	01	A1	not able to be found	detected	PPT	_
undetectable	_	j	01	A2	not able to be found	instruemtn, process	MNR	_
undevelop	_	v	01	A0	adjectival-only usage: never been developed	would-have-been developer	PAG	_
undevelop	_	v	02	A0	remove previously existing development	undoer of development	PAG	_
undevelop	_	v	01	A1	adjectival-only usage: never been developed	space/thing never developed	PPT	_
undevelop	_	v	02	A1	remove previously existing development	thing losing its development	PPT	_
undislodgeable	_	j	01	A0	not able to be dislodged	agent	PAG	_
undislodgeable	_	j	01	A1	not able to be dislodged	thing that can't be dislodged	PPT	_
undislodgeable	_	j	01	A2	not able to be dislodged	location where arg1 is stuck	DIR	_
undisputed	_	j	01	A0	not contested	first arguer	PAG	_
undisputed	_	j	01	A1	not contested	second arguer	COM	_
undisputed	_	j	01	A2	not contested	topic	PPT	_
undo	_	v	01	A0	to reverse or annul	doer of deed, agent	PAG	AGENT
undo	_	v	01	A1	to reverse or annul	entity undone	PPT	PATIENT
undock	_	v	01	A0	unsecure/release a boat from the dock	agent, sailor	PAG	_
undock	_	v	01	A1	unsecure/release a boat from the dock	boat	PPT	_
undock	_	v	01	A2	unsecure/release a boat from the dock	dock	DIR	_
undress	_	v	01	A0	to remove clothes	person removing clothes	PAG	AGENT
undress	_	v	01	A1	to remove clothes	person (soon to be not) wearing clothes	PPT	PATIENT
undress	_	v	01	A2	to remove clothes	attribute, clothes removed	PRD	_
undulate	_	v	01	A0	to move in a wavy pattern	cause of motion, agent	PAG	AGENT
undulate	_	v	01	A1	to move in a wavy pattern	entity in motion	PPT	THEME
unearth	_	v	01	A0	to uncover	agent, causer	PAG	_
unearth	_	v	01	A1	to uncover	thing uncovered	PPT	_
uneasy	_	j	01	A0	uneasy	agent, cause of unease	PAG	_
uneasy	_	j	01	A1	uneasy	entity actually feeling uneasy	PPT	_
uneasy	_	j	01	A2	uneasy	cause, uneasy about what? (non-agentive)	PPT	_
unemployed	_	j	01	A0	not having a job	employer	PAG	_
unemployed	_	j	01	A1	not having a job	employee	PPT	_
unemployed	_	j	01	A2	not having a job	job	PRD	_
unequal	_	j	01	A1	not the same as, unbalanced	one side of the equation	PPT	_
unequal	_	j	01	A2	not the same as, unbalanced	other side of the equation	PPT	_
unequal	_	j	01	A3	not the same as, unbalanced	attribute, quality in which 2 things are not equal	VSP	_
unethical	_	j	01	A1	not morally upstanding	unethical entity/act (may require concatenation)	PPT	_
uneventful	_	j	01	A1	without significant incident	uneventful thing	PPT	_
unexpected	_	j	01	A0	not anticipated	expecter	PAG	_
unexpected	_	j	01	A1	not anticipated	thing not expected	PPT	_
unexplain	_	v	01	A0	take back or cause to lack an explaination	explainer	PAG	_
unexplain	_	v	01	A1	take back or cause to lack an explaination	thing explained	PPT	_
unexplain	_	v	01	A2	take back or cause to lack an explaination	explained to	GOL	_
unfair	_	j	01	A0	unjustly beneficial to one side	agent of an unfair action	PAG	_
unfair	_	j	01	A1	unjustly beneficial to one side	unfair action, thing that is inherently unfair	PPT	_
unfair	_	j	01	A2	unjustly beneficial to one side	affected entity	GOL	_
unfasten	_	v	01	A0	unfasted	unfastener, agent	PAG	AGENT
unfasten	_	v	01	A1	unfasted	thing unfastened, patient	PPT	PATIENT
unfasten	_	v	01	A2	unfasted	unfastened from, source	PPT	CO-PATIENT
unfavorable	_	j	01	A0	choosen as less desirable	entity bestowing favor	PAG	_
unfavorable	_	j	01	A1	choosen as less desirable	entity not receiving favor	PPT	_
unfavorable	_	j	01	A3	choosen as less desirable	compared to what	GOL	_
unfix	_	v	01	A0	unfix	entity unfixing, agent	PAG	AGENT
unfix	_	v	01	A1	unfix	thing unfixed, patient	PPT	PATIENT
unfix	_	v	01	A2	unfix	unfixed from, source	PPT	CO-PATIENT
unfold	_	v	01	A0	cause to become unfolded	unfolder	PAG	AGENT
unfold	_	v	01	A1	cause to become unfolded	thing that used to be folded	PPT	PATIENT
unfold	_	v	02	A1	progress, come about	topic	PPT	_
unforgettable	_	j	01	A0	certain to be remembered	entity who can't forget	PAG	_
unforgettable	_	j	01	A1	certain to be remembered	thing not forgotten	PPT	_
unforgivable	_	j	01	A0	not able to be absolved from blame	agent unable to forgive	PAG	_
unforgivable	_	j	01	A1	not able to be absolved from blame	entity not forgiven	PPT	_
unforgivable	_	j	01	A2	not able to be absolved from blame	crime of arg1, if in addition to arg1	VSP	_
unfortunate	_	j	01	A1	experiencing misfortune, bad luck	experiencer of misfortune	PPT	_
unfortunate	_	j	01	A2	experiencing misfortune, bad luck	misfortune; unfortunate turn of events	VSP	_
unfounded	_	j	01	A1	baseless, without grounds, unsupported	unfounded thing	PPT	_
unfreeze	_	v	01	A0	(cause to) thaw, or by metaphorical extension, become mobile, active again	agent	PAG	_
unfreeze	_	v	01	A1	(cause to) thaw, or by metaphorical extension, become mobile, active again	thing thawing, becoming mobile/active	PPT	_
